%%wl	rayleigh_cross_section_scattering	ozone_cross_section_absorption	aerosol_cross_section_scattering	aerosol_cross_section_absorption
607.1	3.01545e-37	4.852e-31	2.17019e-17	1.01966e-16
607.2	3.0134e-37	4.844e-31	2.17014e-17	1.02018e-16
607.3	3.01135e-37	4.836e-31	2.17008e-17	1.0207e-16
607.4	3.0093e-37	4.828e-31	2.17002e-17	1.02122e-16
607.5	3.00725e-37	4.82e-31	2.16996e-17	1.02174e-16
607.6	3.0052e-37	4.812e-31	2.16991e-17	1.02225e-16
607.7	3.00315e-37	4.804e-31	2.16985e-17	1.02277e-16
607.8	3.0011e-37	4.796e-31	2.16979e-17	1.02329e-16
607.9	2.99905e-37	4.788e-31	2.16973e-17	1.02381e-16
608	2.997e-37	4.78e-31	2.16967e-17	1.02433e-16
608.1	2.99495e-37	4.772e-31	2.16962e-17	1.02484e-16
608.2	2.9929e-37	4.764e-31	2.16946e-17	1.02518e-16
608.3	2.99085e-37	4.756e-31	2.16925e-17	1.02545e-16
608.4	2.9888e-37	4.748e-31	2.16904e-17	1.02571e-16
608.5	2.98675e-37	4.74e-31	2.16884e-17	1.02597e-16
608.6	2.9847e-37	4.732e-31	2.16863e-17	1.02623e-16
608.7	2.98265e-37	4.724e-31	2.16843e-17	1.0265e-16
608.8	2.9806e-37	4.716e-31	2.16822e-17	1.02676e-16
608.9	2.97855e-37	4.708e-31	2.16802e-17	1.02702e-16
609	2.9765e-37	4.7e-31	2.16781e-17	1.02728e-16
609.1	2.97445e-37	4.692e-31	2.16761e-17	1.02755e-16
609.2	2.9724e-37	4.684e-31	2.1674e-17	1.02781e-16
609.3	2.97035e-37	4.676e-31	2.16719e-17	1.02807e-16
609.4	2.9683e-37	4.668e-31	2.16699e-17	1.02833e-16
609.5	2.96625e-37	4.66e-31	2.16678e-17	1.0286e-16
609.6	2.9642e-37	4.652e-31	2.16653e-17	1.02859e-16
609.7	2.96215e-37	4.644e-31	2.16625e-17	1.02841e-16
609.8	2.9601e-37	4.636e-31	2.16598e-17	1.02824e-16
609.9	2.95805e-37	4.628e-31	2.1657e-17	1.02806e-16
610	2.956e-37	4.62e-31	2.16542e-17	1.02788e-16
610.1	2.95411e-37	4.612e-31	2.16514e-17	1.0277e-16
610.2	2.95222e-37	4.604e-31	2.16486e-17	1.02752e-16
610.3	2.95033e-37	4.596e-31	2.16458e-17	1.02734e-16
610.4	2.94844e-37	4.588e-31	2.1643e-17	1.02716e-16
610.5	2.94655e-37	4.58e-31	2.16403e-17	1.02699e-16
610.6	2.94466e-37	4.572e-31	2.16375e-17	1.02681e-16
610.7	2.94277e-37	4.564e-31	2.16347e-17	1.02663e-16
610.8	2.94088e-37	4.556e-31	2.16319e-17	1.02645e-16
610.9	2.93899e-37	4.548e-31	2.16291e-17	1.02627e-16
611	2.9371e-37	4.54e-31	2.16267e-17	1.02586e-16
611.1	2.93521e-37	4.53438e-31	2.16246e-17	1.0253e-16
611.2	2.93332e-37	4.52876e-31	2.16225e-17	1.02474e-16
611.3	2.93143e-37	4.52314e-31	2.16203e-17	1.02418e-16
611.4	2.92954e-37	4.51752e-31	2.16182e-17	1.02362e-16
611.5	2.92765e-37	4.51191e-31	2.16161e-17	1.02306e-16
611.6	2.92576e-37	4.50629e-31	2.1614e-17	1.0225e-16
611.7	2.92387e-37	4.50067e-31	2.16118e-17	1.02194e-16
611.8	2.92198e-37	4.49505e-31	2.16097e-17	1.02138e-16
611.9	2.92009e-37	4.48943e-31	2.16076e-17	1.02082e-16
612	2.9182e-37	4.48381e-31	2.16054e-17	1.02026e-16
612.1	2.91631e-37	4.47819e-31	2.16033e-17	1.0197e-16
612.2	2.91442e-37	4.47257e-31	2.16012e-17	1.01914e-16
612.3	2.91253e-37	4.46695e-31	2.15991e-17	1.01858e-16
612.4	2.91064e-37	4.46133e-31	2.15979e-17	1.01802e-16
612.5	2.90875e-37	4.45571e-31	2.15978e-17	1.01746e-16
612.6	2.90686e-37	4.4501e-31	2.15976e-17	1.0169e-16
612.7	2.90497e-37	4.44448e-31	2.15975e-17	1.01634e-16
612.8	2.90308e-37	4.43886e-31	2.15974e-17	1.01578e-16
612.9	2.90119e-37	4.43324e-31	2.15972e-17	1.01522e-16
613	2.8993e-37	4.42762e-31	2.15971e-17	1.01466e-16
613.1	2.89741e-37	4.422e-31	2.15969e-17	1.0141e-16
613.2	2.89552e-37	4.41638e-31	2.15968e-17	1.01354e-16
613.3	2.89363e-37	4.41076e-31	2.15967e-17	1.01298e-16
613.4	2.89174e-37	4.40514e-31	2.15965e-17	1.01242e-16
613.5	2.88985e-37	4.39952e-31	2.15964e-17	1.01186e-16
613.6	2.88796e-37	4.39391e-31	2.15962e-17	1.0113e-16
613.7	2.88607e-37	4.38829e-31	2.15961e-17	1.01074e-16
613.8	2.88418e-37	4.38267e-31	2.15966e-17	1.01033e-16
613.9	2.88229e-37	4.37705e-31	2.15983e-17	1.01015e-16
614	2.8804e-37	4.37143e-31	2.15999e-17	1.00998e-16
614.1	2.87851e-37	4.36581e-31	2.16015e-17	1.0098e-16
614.2	2.87662e-37	4.36019e-31	2.16031e-17	1.00963e-16
614.3	2.87473e-37	4.35457e-31	2.16047e-17	1.00945e-16
614.4	2.87284e-37	4.34895e-31	2.16064e-17	1.00927e-16
614.5	2.87095e-37	4.34333e-31	2.1608e-17	1.0091e-16
614.6	2.86906e-37	4.33772e-31	2.16096e-17	1.00892e-16
614.7	2.86717e-37	4.33209e-31	2.16112e-17	1.00875e-16
614.8	2.86528e-37	4.32648e-31	2.16128e-17	1.00857e-16
614.9	2.86339e-37	4.32086e-31	2.16145e-17	1.00839e-16
615	2.8615e-37	4.31524e-31	2.16161e-17	1.00822e-16
615.1	2.85961e-37	4.30962e-31	2.16177e-17	1.00804e-16
615.2	2.85772e-37	4.304e-31	2.16194e-17	1.00796e-16
615.3	2.85583e-37	4.29838e-31	2.16213e-17	1.00827e-16
615.4	2.85394e-37	4.29276e-31	2.16232e-17	1.00858e-16
615.5	2.85205e-37	4.28714e-31	2.16251e-17	1.00889e-16
615.6	2.85016e-37	4.28153e-31	2.1627e-17	1.0092e-16
615.7	2.84827e-37	4.2759e-31	2.16289e-17	1.00951e-16
615.8	2.84638e-37	4.27029e-31	2.16308e-17	1.00982e-16
615.9	2.84449e-37	4.26467e-31	2.16327e-17	1.01013e-16
616	2.8426e-37	4.25905e-31	2.16346e-17	1.01044e-16
616.1	2.84071e-37	4.25343e-31	2.16365e-17	1.01075e-16
616.2	2.83882e-37	4.24781e-31	2.16384e-17	1.01106e-16
616.3	2.83693e-37	4.24219e-31	2.16403e-17	1.01137e-16
616.4	2.83504e-37	4.23657e-31	2.16422e-17	1.01168e-16
616.5	2.83315e-37	4.23095e-31	2.16441e-17	1.01199e-16
616.6	2.83126e-37	4.22534e-31	2.1646e-17	1.0123e-16
616.7	2.82937e-37	4.21971e-31	2.16467e-17	1.0129e-16
616.8	2.82748e-37	4.2141e-31	2.16474e-17	1.0135e-16
616.9	2.82559e-37	4.20848e-31	2.16481e-17	1.0141e-16
617	2.8237e-37	4.20286e-31	2.16488e-17	1.01469e-16
617.1	2.82181e-37	4.19724e-31	2.16495e-17	1.01529e-16
617.2	2.81992e-37	4.19162e-31	2.16502e-17	1.01589e-16
617.3	2.81803e-37	4.186e-31	2.16509e-17	1.01649e-16
617.4	2.81614e-37	4.18038e-31	2.16516e-17	1.01709e-16
617.5	2.81425e-37	4.17476e-31	2.16523e-17	1.01769e-16
617.6	2.81236e-37	4.16914e-31	2.1653e-17	1.01829e-16
617.7	2.81047e-37	4.16352e-31	2.16537e-17	1.01888e-16
617.8	2.80858e-37	4.15791e-31	2.16545e-17	1.01948e-16
617.9	2.80669e-37	4.15228e-31	2.16552e-17	1.02008e-16
618	2.8048e-37	4.14667e-31	2.16559e-17	1.02068e-16
618.1	2.80291e-37	4.14105e-31	2.1655e-17	1.02128e-16
618.2	2.80102e-37	4.13543e-31	2.16538e-17	1.02189e-16
618.3	2.79913e-37	4.12981e-31	2.16526e-17	1.0225e-16
618.4	2.79724e-37	4.12419e-31	2.16515e-17	1.0231e-16
618.5	2.79535e-37	4.11857e-31	2.16503e-17	1.02371e-16
618.6	2.79346e-37	4.11295e-31	2.16491e-17	1.02431e-16
618.7	2.79157e-37	4.10733e-31	2.16479e-17	1.02492e-16
618.8	2.78968e-37	4.10172e-31	2.16467e-17	1.02552e-16
618.9	2.78779e-37	4.09609e-31	2.16455e-17	1.02613e-16
619	2.7859e-37	4.09048e-31	2.16443e-17	1.02674e-16
619.1	2.78401e-37	4.08486e-31	2.16431e-17	1.02734e-16
619.2	2.78212e-37	4.07924e-31	2.16419e-17	1.02795e-16
619.3	2.78023e-37	4.07362e-31	2.16407e-17	1.02855e-16
619.4	2.77834e-37	4.068e-31	2.16395e-17	1.02916e-16
619.5	2.77645e-37	4.06238e-31	2.16374e-17	1.02958e-16
619.6	2.77456e-37	4.05676e-31	2.16346e-17	1.02988e-16
619.7	2.77267e-37	4.05114e-31	2.16319e-17	1.03018e-16
619.8	2.77078e-37	4.04552e-31	2.16292e-17	1.03048e-16
619.9	2.76889e-37	4.0399e-31	2.16265e-17	1.03078e-16
620	2.767e-37	4.03429e-31	2.16237e-17	1.03108e-16
620.1	2.76526e-37	4.02867e-31	2.1621e-17	1.03138e-16
620.2	2.76352e-37	4.02305e-31	2.16183e-17	1.03169e-16
620.3	2.76178e-37	4.01743e-31	2.16155e-17	1.03199e-16
620.4	2.76004e-37	4.01181e-31	2.16128e-17	1.03229e-16
620.5	2.7583e-37	4.00619e-31	2.16101e-17	1.03259e-16
620.6	2.75656e-37	4.00057e-31	2.16074e-17	1.03289e-16
620.7	2.75482e-37	3.99495e-31	2.16046e-17	1.03319e-16
620.8	2.75308e-37	3.98933e-31	2.16019e-17	1.03349e-16
620.9	2.75134e-37	3.98371e-31	2.15991e-17	1.03365e-16
621	2.7496e-37	3.9781e-31	2.15959e-17	1.03346e-16
621.1	2.74786e-37	3.97248e-31	2.15928e-17	1.03328e-16
621.2	2.74612e-37	3.96686e-31	2.15896e-17	1.0331e-16
621.3	2.74438e-37	3.96124e-31	2.15865e-17	1.03292e-16
621.4	2.74264e-37	3.95562e-31	2.15833e-17	1.03274e-16
621.5	2.7409e-37	3.95e-31	2.15802e-17	1.03255e-16
621.6	2.73916e-37	3.94438e-31	2.1577e-17	1.03237e-16
621.7	2.73742e-37	3.93876e-31	2.15739e-17	1.03219e-16
621.8	2.73568e-37	3.93314e-31	2.15707e-17	1.03201e-16
621.9	2.73394e-37	3.92752e-31	2.15676e-17	1.03183e-16
622	2.7322e-37	3.9219e-31	2.15644e-17	1.03165e-16
622.1	2.73046e-37	3.91629e-31	2.15613e-17	1.03146e-16
622.2	2.72872e-37	3.91067e-31	2.15581e-17	1.03128e-16
622.3	2.72698e-37	3.90505e-31	2.1555e-17	1.0311e-16
622.4	2.72524e-37	3.89943e-31	2.15533e-17	1.03062e-16
622.5	2.7235e-37	3.89381e-31	2.15516e-17	1.03015e-16
622.6	2.72176e-37	3.88819e-31	2.155e-17	1.02967e-16
622.7	2.72002e-37	3.88257e-31	2.15483e-17	1.0292e-16
622.8	2.71828e-37	3.87695e-31	2.15466e-17	1.02872e-16
622.9	2.71654e-37	3.87133e-31	2.15449e-17	1.02825e-16
623	2.7148e-37	3.86571e-31	2.15433e-17	1.02777e-16
623.1	2.71306e-37	3.8601e-31	2.15416e-17	1.0273e-16
623.2	2.71132e-37	3.85448e-31	2.15399e-17	1.02682e-16
623.3	2.70958e-37	3.84886e-31	2.15382e-17	1.02634e-16
623.4	2.70784e-37	3.84324e-31	2.15365e-17	1.02587e-16
623.5	2.7061e-37	3.83762e-31	2.15349e-17	1.02539e-16
623.6	2.70436e-37	3.832e-31	2.15332e-17	1.02492e-16
623.7	2.70262e-37	3.82638e-31	2.15315e-17	1.02444e-16
623.8	2.70088e-37	3.82076e-31	2.15313e-17	1.02405e-16
623.9	2.69914e-37	3.81514e-31	2.15318e-17	1.02369e-16
624	2.6974e-37	3.80952e-31	2.15323e-17	1.02332e-16
624.1	2.69566e-37	3.80391e-31	2.15328e-17	1.02296e-16
624.2	2.69392e-37	3.79829e-31	2.15333e-17	1.0226e-16
624.3	2.69218e-37	3.79267e-31	2.15338e-17	1.02224e-16
624.4	2.69044e-37	3.78705e-31	2.15343e-17	1.02188e-16
624.5	2.6887e-37	3.78143e-31	2.15347e-17	1.02152e-16
624.6	2.68696e-37	3.77581e-31	2.15352e-17	1.02116e-16
624.7	2.68522e-37	3.77019e-31	2.15357e-17	1.0208e-16
624.8	2.68348e-37	3.76457e-31	2.15362e-17	1.02044e-16
624.9	2.68174e-37	3.75895e-31	2.15367e-17	1.02007e-16
625	2.68e-37	3.75333e-31	2.15372e-17	1.01971e-16
625.1	2.67826e-37	3.74772e-31	2.15377e-17	1.01935e-16
625.2	2.67652e-37	3.74209e-31	2.15386e-17	1.0191e-16
625.3	2.67478e-37	3.73648e-31	2.15407e-17	1.01912e-16
625.4	2.67304e-37	3.73086e-31	2.15428e-17	1.01913e-16
625.5	2.6713e-37	3.72524e-31	2.15449e-17	1.01915e-16
625.6	2.66956e-37	3.71962e-31	2.1547e-17	1.01916e-16
625.7	2.66782e-37	3.714e-31	2.1549e-17	1.01917e-16
625.8	2.66608e-37	3.70838e-31	2.15511e-17	1.01919e-16
625.9	2.66434e-37	3.70276e-31	2.15532e-17	1.0192e-16
626	2.6626e-37	3.69714e-31	2.15553e-17	1.01922e-16
626.1	2.66086e-37	3.69153e-31	2.15574e-17	1.01923e-16
626.2	2.65912e-37	3.6859e-31	2.15595e-17	1.01924e-16
626.3	2.65738e-37	3.68029e-31	2.15615e-17	1.01926e-16
626.4	2.65564e-37	3.67467e-31	2.15636e-17	1.01927e-16
626.5	2.6539e-37	3.66905e-31	2.15657e-17	1.01928e-16
626.6	2.65216e-37	3.66343e-31	2.15678e-17	1.0193e-16
626.7	2.65042e-37	3.65781e-31	2.15699e-17	1.01972e-16
626.8	2.64868e-37	3.65219e-31	2.15721e-17	1.02018e-16
626.9	2.64694e-37	3.64657e-31	2.15742e-17	1.02064e-16
627	2.6452e-37	3.64095e-31	2.15763e-17	1.0211e-16
627.1	2.64346e-37	3.63533e-31	2.15785e-17	1.02156e-16
627.2	2.64172e-37	3.62971e-31	2.15806e-17	1.02203e-16
627.3	2.63998e-37	3.6241e-31	2.15828e-17	1.02249e-16
627.4	2.63824e-37	3.61847e-31	2.15849e-17	1.02295e-16
627.5	2.6365e-37	3.61286e-31	2.1587e-17	1.02341e-16
627.6	2.63476e-37	3.60724e-31	2.15892e-17	1.02387e-16
627.7	2.63302e-37	3.60162e-31	2.15913e-17	1.02434e-16
627.8	2.63128e-37	3.596e-31	2.15934e-17	1.0248e-16
627.9	2.62954e-37	3.59038e-31	2.15956e-17	1.02526e-16
628	2.6278e-37	3.58476e-31	2.15977e-17	1.02572e-16
628.1	2.62606e-37	3.57914e-31	2.15993e-17	1.02629e-16
628.2	2.62432e-37	3.57352e-31	2.16e-17	1.027e-16
628.3	2.62258e-37	3.56791e-31	2.16007e-17	1.02772e-16
628.4	2.62084e-37	3.56228e-31	2.16013e-17	1.02844e-16
628.5	2.6191e-37	3.55667e-31	2.1602e-17	1.02916e-16
628.6	2.61736e-37	3.55105e-31	2.16027e-17	1.02987e-16
628.7	2.61562e-37	3.54543e-31	2.16034e-17	1.03059e-16
628.8	2.61388e-37	3.53981e-31	2.16041e-17	1.03131e-16
628.9	2.61214e-37	3.53419e-31	2.16048e-17	1.03203e-16
629	2.6104e-37	3.52857e-31	2.16055e-17	1.03274e-16
629.1	2.60866e-37	3.52295e-31	2.16062e-17	1.03346e-16
629.2	2.60692e-37	3.51733e-31	2.16069e-17	1.03418e-16
629.3	2.60518e-37	3.51171e-31	2.16076e-17	1.03489e-16
629.4	2.60344e-37	3.50609e-31	2.16082e-17	1.03561e-16
629.5	2.6017e-37	3.50048e-31	2.16089e-17	1.03633e-16
629.6	2.59996e-37	3.49486e-31	2.16077e-17	1.037e-16
629.7	2.59822e-37	3.48924e-31	2.16062e-17	1.03767e-16
629.8	2.59648e-37	3.48362e-31	2.16048e-17	1.03834e-16
629.9	2.59474e-37	3.478e-31	2.16034e-17	1.03901e-16
630	2.593e-37	3.47238e-31	2.16019e-17	1.03968e-16
630.1	2.59139e-37	3.46676e-31	2.16005e-17	1.04035e-16
630.2	2.58978e-37	3.46114e-31	2.1599e-17	1.04102e-16
630.3	2.58817e-37	3.45552e-31	2.15976e-17	1.04168e-16
630.4	2.58656e-37	3.4499e-31	2.15961e-17	1.04235e-16
630.5	2.58495e-37	3.44429e-31	2.15947e-17	1.04302e-16
630.6	2.58334e-37	3.43867e-31	2.15932e-17	1.04369e-16
630.7	2.58173e-37	3.43305e-31	2.15918e-17	1.04436e-16
630.8	2.58012e-37	3.42743e-31	2.15903e-17	1.04503e-16
630.9	2.57851e-37	3.42181e-31	2.15889e-17	1.0457e-16
631	2.5769e-37	3.41619e-31	2.15867e-17	1.04623e-16
631.1	2.57529e-37	3.41057e-31	2.15835e-17	1.04656e-16
631.2	2.57368e-37	3.40495e-31	2.15802e-17	1.04689e-16
631.3	2.57207e-37	3.39933e-31	2.1577e-17	1.04723e-16
631.4	2.57046e-37	3.39371e-31	2.15737e-17	1.04756e-16
631.5	2.56885e-37	3.3881e-31	2.15705e-17	1.04789e-16
631.6	2.56724e-37	3.38248e-31	2.15673e-17	1.04822e-16
631.7	2.56563e-37	3.37686e-31	2.1564e-17	1.04855e-16
631.8	2.56402e-37	3.37124e-31	2.15608e-17	1.04888e-16
631.9	2.56241e-37	3.36562e-31	2.15575e-17	1.04921e-16
632	2.5608e-37	3.36e-31	2.15543e-17	1.04954e-16
632.1	2.55919e-37	3.35748e-31	2.1551e-17	1.04987e-16
632.2	2.55758e-37	3.35496e-31	2.15478e-17	1.0502e-16
632.3	2.55597e-37	3.35244e-31	2.15446e-17	1.05054e-16
632.4	2.55436e-37	3.34992e-31	2.1541e-17	1.0509e-16
632.5	2.55275e-37	3.34741e-31	2.1538e-17	1.05078e-16
632.6	2.55114e-37	3.34489e-31	2.15348e-17	1.05065e-16
632.7	2.54953e-37	3.34237e-31	2.15315e-17	1.05052e-16
632.8	2.54792e-37	3.33985e-31	2.15282e-17	1.05039e-16
632.9	2.54631e-37	3.33733e-31	2.15249e-17	1.05026e-16
633	2.5447e-37	3.33481e-31	2.15216e-17	1.05013e-16
633.1	2.54309e-37	3.33229e-31	2.15183e-17	1.05e-16
633.2	2.54148e-37	3.32977e-31	2.1515e-17	1.04987e-16
633.3	2.53987e-37	3.32725e-31	2.15117e-17	1.04974e-16
633.4	2.53826e-37	3.32473e-31	2.15084e-17	1.04961e-16
633.5	2.53665e-37	3.32222e-31	2.15052e-17	1.04948e-16
633.6	2.53504e-37	3.3197e-31	2.15019e-17	1.04935e-16
633.7	2.53343e-37	3.31718e-31	2.14986e-17	1.04922e-16
633.8	2.53182e-37	3.31466e-31	2.14953e-17	1.04909e-16
633.9	2.53021e-37	3.31214e-31	2.14925e-17	1.04889e-16
634	2.5286e-37	3.30962e-31	2.14908e-17	1.04851e-16
634.1	2.52699e-37	3.3071e-31	2.14891e-17	1.04813e-16
634.2	2.52538e-37	3.30458e-31	2.14873e-17	1.04776e-16
634.3	2.52377e-37	3.30206e-31	2.14856e-17	1.04738e-16
634.4	2.52216e-37	3.29954e-31	2.14839e-17	1.047e-16
634.5	2.52055e-37	3.29703e-31	2.14822e-17	1.04663e-16
634.6	2.51894e-37	3.29451e-31	2.14805e-17	1.04625e-16
634.7	2.51733e-37	3.29199e-31	2.14788e-17	1.04587e-16
634.8	2.51572e-37	3.28947e-31	2.14771e-17	1.0455e-16
634.9	2.51411e-37	3.28695e-31	2.14754e-17	1.04512e-16
635	2.5125e-37	3.28443e-31	2.14737e-17	1.04474e-16
635.1	2.51089e-37	3.28191e-31	2.14719e-17	1.04437e-16
635.2	2.50928e-37	3.27939e-31	2.14702e-17	1.04399e-16
635.3	2.50767e-37	3.27687e-31	2.14685e-17	1.04361e-16
635.4	2.50606e-37	3.27435e-31	2.14684e-17	1.04332e-16
635.5	2.50445e-37	3.27184e-31	2.14689e-17	1.04306e-16
635.6	2.50284e-37	3.26932e-31	2.14695e-17	1.0428e-16
635.7	2.50123e-37	3.2668e-31	2.147e-17	1.04254e-16
635.8	2.49962e-37	3.26428e-31	2.14706e-17	1.04229e-16
635.9	2.49801e-37	3.26176e-31	2.14711e-17	1.04203e-16
636	2.4964e-37	3.25924e-31	2.14716e-17	1.04177e-16
636.1	2.49479e-37	3.25672e-31	2.14722e-17	1.04151e-16
636.2	2.49318e-37	3.2542e-31	2.14727e-17	1.04125e-16
636.3	2.49157e-37	3.25168e-31	2.14733e-17	1.04099e-16
636.4	2.48996e-37	3.24916e-31	2.14738e-17	1.04073e-16
636.5	2.48835e-37	3.24665e-31	2.14744e-17	1.04048e-16
636.6	2.48674e-37	3.24413e-31	2.14749e-17	1.04022e-16
636.7	2.48513e-37	3.24161e-31	2.14755e-17	1.03996e-16
636.8	2.48352e-37	3.23909e-31	2.1476e-17	1.0397e-16
636.9	2.48191e-37	3.23657e-31	2.14782e-17	1.03981e-16
637	2.4803e-37	3.23405e-31	2.14804e-17	1.03992e-16
637.1	2.47869e-37	3.23153e-31	2.14826e-17	1.04003e-16
637.2	2.47708e-37	3.22901e-31	2.14848e-17	1.04014e-16
637.3	2.47547e-37	3.2265e-31	2.1487e-17	1.04025e-16
637.4	2.47386e-37	3.22398e-31	2.14892e-17	1.04036e-16
637.5	2.47225e-37	3.22146e-31	2.14913e-17	1.04047e-16
637.6	2.47064e-37	3.21894e-31	2.14935e-17	1.04058e-16
637.7	2.46903e-37	3.21642e-31	2.14957e-17	1.04069e-16
637.8	2.46742e-37	3.2139e-31	2.14979e-17	1.0408e-16
637.9	2.46581e-37	3.21138e-31	2.15001e-17	1.04091e-16
638	2.4642e-37	3.20886e-31	2.15023e-17	1.04102e-16
638.1	2.46259e-37	3.20634e-31	2.15045e-17	1.04112e-16
638.2	2.46098e-37	3.20382e-31	2.15067e-17	1.04123e-16
638.3	2.45937e-37	3.20131e-31	2.15089e-17	1.0415e-16
638.4	2.45776e-37	3.19879e-31	2.15112e-17	1.04201e-16
638.5	2.45615e-37	3.19627e-31	2.15135e-17	1.04252e-16
638.6	2.45454e-37	3.19375e-31	2.15159e-17	1.04303e-16
638.7	2.45293e-37	3.19123e-31	2.15182e-17	1.04354e-16
638.8	2.45132e-37	3.18871e-31	2.15205e-17	1.04406e-16
638.9	2.44971e-37	3.18619e-31	2.15228e-17	1.04457e-16
639	2.4481e-37	3.18367e-31	2.15251e-17	1.04508e-16
639.1	2.44649e-37	3.18115e-31	2.15274e-17	1.04559e-16
639.2	2.44488e-37	3.17863e-31	2.15297e-17	1.0461e-16
639.3	2.44327e-37	3.17612e-31	2.15321e-17	1.04661e-16
639.4	2.44166e-37	3.1736e-31	2.15344e-17	1.04712e-16
639.5	2.44005e-37	3.17108e-31	2.15367e-17	1.04763e-16
639.6	2.43844e-37	3.16856e-31	2.1539e-17	1.04814e-16
639.7	2.43683e-37	3.16604e-31	2.15413e-17	1.04865e-16
639.8	2.43522e-37	3.16352e-31	2.15426e-17	1.04932e-16
639.9	2.43361e-37	3.161e-31	2.15434e-17	1.05008e-16
640	2.432e-37	3.15848e-31	2.15442e-17	1.05082e-16
640.1	2.43052e-37	3.15596e-31	2.1545e-17	1.05157e-16
640.2	2.42904e-37	3.15344e-31	2.15458e-17	1.05232e-16
640.3	2.42756e-37	3.15093e-31	2.15466e-17	1.05307e-16
640.4	2.42608e-37	3.14841e-31	2.15474e-17	1.05383e-16
640.5	2.4246e-37	3.14589e-31	2.15482e-17	1.05457e-16
640.6	2.42312e-37	3.14337e-31	2.15491e-17	1.05532e-16
640.7	2.42164e-37	3.14085e-31	2.15499e-17	1.05607e-16
640.8	2.42016e-37	3.13833e-31	2.15507e-17	1.05682e-16
640.9	2.41868e-37	3.13581e-31	2.15515e-17	1.05758e-16
641	2.4172e-37	3.13329e-31	2.15523e-17	1.05832e-16
641.1	2.41572e-37	3.13077e-31	2.15531e-17	1.05907e-16
641.2	2.41424e-37	3.12825e-31	2.15539e-17	1.05982e-16
641.3	2.41276e-37	3.12574e-31	2.15527e-17	1.0605e-16
641.4	2.41128e-37	3.12322e-31	2.15513e-17	1.06117e-16
641.5	2.4098e-37	3.1207e-31	2.15499e-17	1.06184e-16
641.6	2.40832e-37	3.11818e-31	2.15485e-17	1.06251e-16
641.7	2.40684e-37	3.11566e-31	2.1547e-17	1.06318e-16
641.8	2.40536e-37	3.11314e-31	2.15456e-17	1.06385e-16
641.9	2.40388e-37	3.11062e-31	2.15442e-17	1.06452e-16
642	2.4024e-37	3.1081e-31	2.15428e-17	1.06518e-16
642.1	2.40092e-37	3.10559e-31	2.15414e-17	1.06585e-16
642.2	2.39944e-37	3.10307e-31	2.154e-17	1.06652e-16
642.3	2.39796e-37	3.10055e-31	2.15385e-17	1.06719e-16
642.4	2.39648e-37	3.09803e-31	2.15371e-17	1.06786e-16
642.5	2.395e-37	3.09551e-31	2.15357e-17	1.06853e-16
642.6	2.39352e-37	3.09299e-31	2.15343e-17	1.0692e-16
642.7	2.39204e-37	3.09047e-31	2.15327e-17	1.06984e-16
642.8	2.39056e-37	3.08795e-31	2.15296e-17	1.07019e-16
642.9	2.38908e-37	3.08543e-31	2.15265e-17	1.07055e-16
643	2.3876e-37	3.08291e-31	2.15234e-17	1.07091e-16
643.1	2.38612e-37	3.0804e-31	2.15203e-17	1.07127e-16
643.2	2.38464e-37	3.07788e-31	2.15171e-17	1.07163e-16
643.3	2.38316e-37	3.07536e-31	2.1514e-17	1.07198e-16
643.4	2.38168e-37	3.07284e-31	2.15109e-17	1.07234e-16
643.5	2.3802e-37	3.07032e-31	2.15078e-17	1.0727e-16
643.6	2.37872e-37	3.0678e-31	2.15047e-17	1.07306e-16
643.7	2.37724e-37	3.06528e-31	2.15016e-17	1.07342e-16
643.8	2.37576e-37	3.06276e-31	2.14985e-17	1.07377e-16
643.9	2.37428e-37	3.06024e-31	2.14954e-17	1.07413e-16
644	2.3728e-37	3.05772e-31	2.14923e-17	1.07449e-16
644.1	2.37132e-37	3.05521e-31	2.14892e-17	1.07485e-16
644.2	2.36984e-37	3.05269e-31	2.1486e-17	1.07506e-16
644.3	2.36836e-37	3.05017e-31	2.14828e-17	1.07492e-16
644.4	2.36688e-37	3.04765e-31	2.14795e-17	1.07477e-16
644.5	2.3654e-37	3.04513e-31	2.14763e-17	1.07463e-16
644.6	2.36392e-37	3.04261e-31	2.14731e-17	1.07449e-16
644.7	2.36244e-37	3.04009e-31	2.14698e-17	1.07435e-16
644.8	2.36096e-37	3.03757e-31	2.14666e-17	1.07421e-16
644.9	2.35948e-37	3.03505e-31	2.14633e-17	1.07406e-16
645	2.358e-37	3.03253e-31	2.14601e-17	1.07392e-16
645.1	2.35652e-37	3.03002e-31	2.14568e-17	1.07378e-16
645.2	2.35504e-37	3.0275e-31	2.14536e-17	1.07364e-16
645.3	2.35356e-37	3.02498e-31	2.14504e-17	1.0735e-16
645.4	2.35208e-37	3.02246e-31	2.14471e-17	1.07335e-16
645.5	2.3506e-37	3.01994e-31	2.14439e-17	1.07321e-16
645.6	2.34912e-37	3.01742e-31	2.14406e-17	1.07307e-16
645.7	2.34764e-37	3.0149e-31	2.14381e-17	1.07282e-16
645.8	2.34616e-37	3.01238e-31	2.14364e-17	1.07246e-16
645.9	2.34468e-37	3.00986e-31	2.14346e-17	1.07209e-16
646	2.3432e-37	3.00734e-31	2.14329e-17	1.07173e-16
646.1	2.34172e-37	3.00483e-31	2.14311e-17	1.07137e-16
