%%z	rayleigh_scattering	aerosol_scattering	ozone_absorption	aerosol_absorption	extinction	rayleigh_density	ozone_density_1	ozone_density_2	ozone_density_3	ozone_density_4	ozone_density_5	ozone_density_6	ozone_density_7	ozone_density_8	ozone_density_9	ozone_density_10	ozone_density_11	ozone_density_12	aerosol_density
36.0645	9.64454e-05	9.3094e-09	0.000983487	1.16396e-08	0.00107995	1.449e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.75228e+07
36.0742	9.6309e-05	9.26406e-09	0.000983487	1.15829e-08	0.00107982	1.44695e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.73888e+07
36.084	9.61726e-05	9.21894e-09	0.000983487	1.15265e-08	0.00107968	1.4449e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.72554e+07
36.0938	9.60363e-05	9.17403e-09	0.000983487	1.14703e-08	0.00107954	1.44285e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.71226e+07
36.1035	9.59e-05	9.12935e-09	0.000983487	1.14144e-08	0.00107941	1.44081e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.69905e+07
36.1133	9.57637e-05	9.08489e-09	0.000983487	1.13588e-08	0.00107927	1.43876e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.68591e+07
36.123	9.56275e-05	9.04064e-09	0.000983487	1.13035e-08	0.00107914	1.43671e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.67283e+07
36.1328	9.54913e-05	8.99661e-09	0.000983487	1.12485e-08	0.001079	1.43466e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.65981e+07
36.1426	9.53551e-05	8.95279e-09	0.000983487	1.11937e-08	0.00107886	1.43262e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.64685e+07
36.1523	9.52189e-05	8.90918e-09	0.000983487	1.11392e-08	0.00107873	1.43057e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.63396e+07
36.1621	9.50828e-05	8.86579e-09	0.000983487	1.10849e-08	0.00107859	1.42853e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.62113e+07
36.1719	9.49467e-05	8.82261e-09	0.000983487	1.10309e-08	0.00107845	1.42648e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.60837e+07
36.1816	9.48106e-05	8.77964e-09	0.000983487	1.09772e-08	0.00107832	1.42444e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.59566e+07
36.1914	9.46746e-05	8.73688e-09	0.000983487	1.09237e-08	0.00107818	1.42239e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.58302e+07
36.2012	9.45386e-05	8.69432e-09	0.000983487	1.08705e-08	0.00107805	1.42035e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.57044e+07
36.2109	9.44026e-05	8.65198e-09	0.000983487	1.08176e-08	0.00107791	1.41831e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.55792e+07
36.2207	9.42667e-05	8.60984e-09	0.000983487	1.07649e-08	0.00107777	1.41627e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.54546e+07
36.2305	9.41308e-05	8.5679e-09	0.000983487	1.07125e-08	0.00107764	1.41422e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.53306e+07
36.2402	9.39949e-05	8.52617e-09	0.000983487	1.06603e-08	0.0010775	1.41218e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.52073e+07
36.25	9.38591e-05	8.48465e-09	0.000983487	1.06084e-08	0.00107737	1.41014e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.50845e+07
36.2598	9.37233e-05	8.44332e-09	0.000983487	1.05567e-08	0.00107723	1.4081e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.49623e+07
36.2695	9.35875e-05	8.4022e-09	0.000983487	1.05053e-08	0.00107709	1.40606e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.48407e+07
36.2793	9.34517e-05	8.36127e-09	0.000983487	1.04541e-08	0.00107696	1.40402e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.47198e+07
36.2891	9.3316e-05	8.32055e-09	0.000983487	1.04032e-08	0.00107682	1.40198e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.45994e+07
36.2988	9.31803e-05	8.28003e-09	0.000983487	1.03525e-08	0.00107669	1.39994e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.44795e+07
36.3086	9.30446e-05	8.2397e-09	0.000983487	1.03021e-08	0.00107655	1.39791e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.43603e+07
36.3184	9.2909e-05	8.19957e-09	0.000983487	1.02519e-08	0.00107641	1.39587e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.42417e+07
36.3281	9.27734e-05	8.15963e-09	0.000983487	1.0202e-08	0.00107628	1.39383e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.41236e+07
36.3379	9.26379e-05	8.11989e-09	0.000983487	1.01523e-08	0.00107614	1.39179e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.40061e+07
36.3477	9.25023e-05	8.08034e-09	0.000983487	1.01029e-08	0.00107601	1.38976e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.38892e+07
36.3574	9.23668e-05	8.04098e-09	0.000983487	1.00537e-08	0.00107587	1.38772e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.37728e+07
36.3672	9.22313e-05	8.00182e-09	0.000983487	1.00047e-08	0.00107574	1.38569e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.3657e+07
36.377	9.20959e-05	7.96285e-09	0.000983487	9.95596e-09	0.0010756	1.38365e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.35418e+07
36.3867	9.19605e-05	7.92406e-09	0.000983487	9.90747e-09	0.00107547	1.38162e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.34272e+07
36.3965	9.18251e-05	7.88547e-09	0.000983487	9.85922e-09	0.00107533	1.37958e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.33131e+07
36.4062	9.16897e-05	7.84707e-09	0.000983487	9.8112e-09	0.00107519	1.37755e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.31995e+07
36.416	9.15544e-05	7.80885e-09	0.000983487	9.76342e-09	0.00107506	1.37552e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.30865e+07
36.4258	9.14191e-05	7.77081e-09	0.000983487	9.71586e-09	0.00107492	1.37348e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.29741e+07
36.4355	9.12839e-05	7.73297e-09	0.000983487	9.66854e-09	0.00107479	1.37145e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.28622e+07
36.4453	9.11487e-05	7.6953e-09	0.000983487	9.62145e-09	0.00107465	1.36942e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.27508e+07
36.4551	9.10135e-05	7.65782e-09	0.000983487	9.57459e-09	0.00107452	1.36739e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.264e+07
36.4648	9.08783e-05	7.62052e-09	0.000983487	9.52796e-09	0.00107438	1.36536e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.25298e+07
36.4746	9.07432e-05	7.58341e-09	0.000983487	9.48155e-09	0.00107425	1.36333e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.242e+07
36.4844	9.0608e-05	7.54648e-09	0.000983487	9.43537e-09	0.00107411	1.3613e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.23108e+07
36.4941	9.0473e-05	7.50972e-09	0.000983487	9.38942e-09	0.00107398	1.35927e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.22022e+07
36.5039	9.03379e-05	7.47314e-09	0.000983487	9.34369e-09	0.00107384	1.35724e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.2094e+07
36.5137	9.02029e-05	7.43675e-09	0.000983487	9.29818e-09	0.00107371	1.35521e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.19864e+07
36.5234	9.00679e-05	7.40053e-09	0.000983487	9.25289e-09	0.00107357	1.35318e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.18793e+07
36.5332	8.9933e-05	7.36448e-09	0.000983487	9.20783e-09	0.00107344	1.35116e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.17728e+07
36.543	8.97981e-05	7.32861e-09	0.000983487	9.16298e-09	0.0010733	1.34913e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.16667e+07
36.5527	8.96632e-05	7.29292e-09	0.000983487	9.11835e-09	0.00107317	1.3471e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.15612e+07
36.5625	8.95283e-05	7.2574e-09	0.000983487	9.07394e-09	0.00107303	1.34508e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.14562e+07
36.5723	8.93935e-05	7.22205e-09	0.000983487	9.02975e-09	0.0010729	1.34305e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.13517e+07
36.582	8.92587e-05	7.18688e-09	0.000983487	8.98577e-09	0.00107276	1.34103e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.12477e+07
36.5918	8.91239e-05	7.15187e-09	0.000983487	8.942e-09	0.00107263	1.339e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.11442e+07
36.6016	8.89892e-05	7.11704e-09	0.000983487	8.89845e-09	0.00107249	1.33698e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.10412e+07
36.6113	8.88545e-05	7.08238e-09	0.000983487	8.85511e-09	0.00107236	1.33495e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.09388e+07
36.6211	8.87198e-05	7.04788e-09	0.000983487	8.81198e-09	0.00107222	1.33293e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.08368e+07
36.6309	8.85851e-05	7.01356e-09	0.000983487	8.76907e-09	0.00107209	1.33091e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.07353e+07
36.6406	8.84505e-05	6.9794e-09	0.000983487	8.72636e-09	0.00107195	1.32888e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.06343e+07
36.6504	8.83159e-05	6.94541e-09	0.000983487	8.68385e-09	0.00107182	1.32686e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.05338e+07
36.6602	8.81814e-05	6.91158e-09	0.000983487	8.64156e-09	0.00107168	1.32484e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.04338e+07
36.6699	8.80468e-05	6.87792e-09	0.000983487	8.59947e-09	0.00107155	1.32282e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.03343e+07
36.6797	8.79123e-05	6.84442e-09	0.000983487	8.55759e-09	0.00107142	1.3208e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.02352e+07
36.6895	8.77779e-05	6.81108e-09	0.000983487	8.51591e-09	0.00107128	1.31878e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.01367e+07
36.6992	8.76434e-05	6.77791e-09	0.000983487	8.47443e-09	0.00107115	1.31676e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	2.00386e+07
36.709	8.7509e-05	6.7449e-09	0.000983487	8.43316e-09	0.00107101	1.31474e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	1.9941e+07
36.7188	8.73747e-05	6.71205e-09	0.000983487	8.39209e-09	0.00107088	1.31272e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	1.98439e+07
36.7285	8.72403e-05	6.67936e-09	0.000983487	8.35121e-09	0.00107074	1.3107e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	1.97472e+07
36.7383	8.7106e-05	6.64683e-09	0.000983487	8.31054e-09	0.00107061	1.30868e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	1.96511e+07
36.748	8.69717e-05	6.61445e-09	0.000983487	8.27006e-09	0.00107047	1.30667e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	1.95554e+07
36.7578	8.68375e-05	6.58224e-09	0.000983487	8.22979e-09	0.00107034	1.30465e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	1.94601e+07
36.7676	8.67033e-05	6.55018e-09	0.000983487	8.1897e-09	0.00107021	1.30263e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	1.93653e+07
36.7773	8.65691e-05	6.51828e-09	0.000983487	8.14982e-09	0.00107007	1.30062e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	1.9271e+07
36.7871	8.64349e-05	6.48653e-09	0.000983487	8.11012e-09	0.00106994	1.2986e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	1.91772e+07
36.7969	8.63008e-05	6.45494e-09	0.000983487	8.07062e-09	0.0010698	1.29659e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	1.90838e+07
36.8066	8.61667e-05	6.4235e-09	0.000983487	8.03132e-09	0.00106967	1.29457e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	1.89908e+07
36.8164	8.60326e-05	6.39222e-09	0.000983487	7.9922e-09	0.00106953	1.29256e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	1.88983e+07
36.8262	8.58986e-05	6.36108e-09	0.000983487	7.95328e-09	0.0010694	1.29054e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	1.88063e+07
36.8359	8.57646e-05	6.3301e-09	0.000983487	7.91454e-09	0.00106927	1.28853e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	1.87147e+07
36.8457	8.56306e-05	6.29927e-09	0.000983487	7.87599e-09	0.00106913	1.28652e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	1.86235e+07
36.8555	8.54966e-05	6.26859e-09	0.000983487	7.83763e-09	0.001069	1.2845e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	1.85328e+07
36.8652	8.53627e-05	6.23806e-09	0.000983487	7.79946e-09	0.00106886	1.28249e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	1.84426e+07
36.875	8.52288e-05	6.20768e-09	0.000983487	7.76148e-09	0.00106873	1.28048e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	1.83527e+07
36.8848	8.50949e-05	6.17745e-09	0.000983487	7.72367e-09	0.0010686	1.27847e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	1.82634e+07
36.8945	8.49611e-05	6.14736e-09	0.000983487	7.68606e-09	0.00106846	1.27646e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	1.81744e+07
36.9043	8.48273e-05	6.11742e-09	0.000983487	7.64862e-09	0.00106833	1.27445e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	1.80859e+07
36.9141	8.46936e-05	6.08763e-09	0.000983487	7.61137e-09	0.00106819	1.27244e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	1.79978e+07
36.9238	8.45598e-05	6.05798e-09	0.000983487	7.5743e-09	0.00106806	1.27043e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	1.79102e+07
36.9336	8.44261e-05	6.02847e-09	0.000983487	7.53741e-09	0.00106793	1.26842e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	1.78229e+07
36.9434	8.42924e-05	5.99911e-09	0.000983487	7.5007e-09	0.00106779	1.26641e+32	5.86926e+27	6.25829e+27	6.44434e+27	6.49509e+27	6.29211e+27	5.95383e+27	5.63246e+27	5.36183e+27	5.04046e+27	4.82057e+27	4.90514e+27	5.328e+27	1.77361e+07
