%%wl	rayleigh_cross_section_scattering	ozone_cross_section_absorption	aerosol_cross_section_scattering	aerosol_cross_section_absorption
605.2	3.0544e-37	5.004e-31	2.94799e-16	4.72071e-16
605.3	3.05235e-37	4.996e-31	2.94785e-16	4.72192e-16
605.4	3.0503e-37	4.988e-31	2.94772e-16	4.72303e-16
605.5	3.04825e-37	4.98e-31	2.94758e-16	4.72407e-16
605.6	3.0462e-37	4.972e-31	2.94745e-16	4.72511e-16
605.7	3.04415e-37	4.964e-31	2.94731e-16	4.72615e-16
605.8	3.0421e-37	4.956e-31	2.94718e-16	4.7272e-16
605.9	3.04005e-37	4.948e-31	2.94704e-16	4.72824e-16
606	3.038e-37	4.94e-31	2.9469e-16	4.72928e-16
606.1	3.03595e-37	4.932e-31	2.94677e-16	4.73032e-16
606.2	3.0339e-37	4.924e-31	2.94663e-16	4.73137e-16
606.3	3.03185e-37	4.916e-31	2.9465e-16	4.73241e-16
606.4	3.0298e-37	4.908e-31	2.94636e-16	4.73345e-16
606.5	3.02775e-37	4.9e-31	2.94623e-16	4.7345e-16
606.6	3.0257e-37	4.892e-31	2.94609e-16	4.73554e-16
606.7	3.02365e-37	4.884e-31	2.94595e-16	4.73658e-16
606.8	3.0216e-37	4.876e-31	2.94581e-16	4.7375e-16
606.9	3.01955e-37	4.868e-31	2.94567e-16	4.73834e-16
607	3.0175e-37	4.86e-31	2.94553e-16	4.73917e-16
607.1	3.01545e-37	4.852e-31	2.94538e-16	4.74e-16
607.2	3.0134e-37	4.844e-31	2.94524e-16	4.74084e-16
607.3	3.01135e-37	4.836e-31	2.94509e-16	4.74167e-16
607.4	3.0093e-37	4.828e-31	2.94495e-16	4.74251e-16
607.5	3.00725e-37	4.82e-31	2.94481e-16	4.74334e-16
607.6	3.0052e-37	4.812e-31	2.94466e-16	4.74418e-16
607.7	3.00315e-37	4.804e-31	2.94452e-16	4.74501e-16
607.8	3.0011e-37	4.796e-31	2.94437e-16	4.74585e-16
607.9	2.99905e-37	4.788e-31	2.94423e-16	4.74668e-16
608	2.997e-37	4.78e-31	2.94409e-16	4.74752e-16
608.1	2.99495e-37	4.772e-31	2.94394e-16	4.74835e-16
608.2	2.9929e-37	4.764e-31	2.94381e-16	4.74898e-16
608.3	2.99085e-37	4.756e-31	2.94367e-16	4.74953e-16
608.4	2.9888e-37	4.748e-31	2.94354e-16	4.75007e-16
608.5	2.98675e-37	4.74e-31	2.9434e-16	4.75062e-16
608.6	2.9847e-37	4.732e-31	2.94327e-16	4.75117e-16
608.7	2.98265e-37	4.724e-31	2.94313e-16	4.75171e-16
608.8	2.9806e-37	4.716e-31	2.943e-16	4.75226e-16
608.9	2.97855e-37	4.708e-31	2.94286e-16	4.75281e-16
609	2.9765e-37	4.7e-31	2.94273e-16	4.75335e-16
609.1	2.97445e-37	4.692e-31	2.94259e-16	4.7539e-16
609.2	2.9724e-37	4.684e-31	2.94246e-16	4.75444e-16
609.3	2.97035e-37	4.676e-31	2.94232e-16	4.75499e-16
609.4	2.9683e-37	4.668e-31	2.94219e-16	4.75554e-16
609.5	2.96625e-37	4.66e-31	2.94205e-16	4.75608e-16
609.6	2.9642e-37	4.652e-31	2.94191e-16	4.75645e-16
609.7	2.96215e-37	4.644e-31	2.94177e-16	4.75671e-16
609.8	2.9601e-37	4.636e-31	2.94163e-16	4.75697e-16
609.9	2.95805e-37	4.628e-31	2.94149e-16	4.75723e-16
610	2.956e-37	4.62e-31	2.94134e-16	4.75748e-16
610.1	2.95411e-37	4.612e-31	2.9412e-16	4.75774e-16
610.2	2.95222e-37	4.604e-31	2.94106e-16	4.758e-16
610.3	2.95033e-37	4.596e-31	2.94091e-16	4.75825e-16
610.4	2.94844e-37	4.588e-31	2.94077e-16	4.75851e-16
610.5	2.94655e-37	4.58e-31	2.94063e-16	4.75877e-16
610.6	2.94466e-37	4.572e-31	2.94049e-16	4.75903e-16
610.7	2.94277e-37	4.564e-31	2.94034e-16	4.75928e-16
610.8	2.94088e-37	4.556e-31	2.9402e-16	4.75954e-16
610.9	2.93899e-37	4.548e-31	2.94006e-16	4.7598e-16
611	2.9371e-37	4.54e-31	2.93992e-16	4.75987e-16
611.1	2.93521e-37	4.53438e-31	2.93978e-16	4.75983e-16
611.2	2.93332e-37	4.52876e-31	2.93965e-16	4.75979e-16
611.3	2.93143e-37	4.52314e-31	2.93952e-16	4.75975e-16
611.4	2.92954e-37	4.51752e-31	2.93938e-16	4.7597e-16
611.5	2.92765e-37	4.51191e-31	2.93925e-16	4.75966e-16
611.6	2.92576e-37	4.50629e-31	2.93911e-16	4.75962e-16
611.7	2.92387e-37	4.50067e-31	2.93898e-16	4.75958e-16
611.8	2.92198e-37	4.49505e-31	2.93884e-16	4.75953e-16
611.9	2.92009e-37	4.48943e-31	2.93871e-16	4.75949e-16
612	2.9182e-37	4.48381e-31	2.93857e-16	4.75945e-16
612.1	2.91631e-37	4.47819e-31	2.93844e-16	4.75941e-16
612.2	2.91442e-37	4.47257e-31	2.9383e-16	4.75936e-16
612.3	2.91253e-37	4.46695e-31	2.93817e-16	4.75932e-16
612.4	2.91064e-37	4.46133e-31	2.93803e-16	4.75913e-16
612.5	2.90875e-37	4.45571e-31	2.93789e-16	4.75879e-16
612.6	2.90686e-37	4.4501e-31	2.93775e-16	4.75845e-16
612.7	2.90497e-37	4.44448e-31	2.9376e-16	4.75811e-16
612.8	2.90308e-37	4.43886e-31	2.93746e-16	4.75777e-16
612.9	2.90119e-37	4.43324e-31	2.93732e-16	4.75743e-16
613	2.8993e-37	4.42762e-31	2.93718e-16	4.75709e-16
613.1	2.89741e-37	4.422e-31	2.93704e-16	4.75675e-16
613.2	2.89552e-37	4.41638e-31	2.93689e-16	4.75641e-16
613.3	2.89363e-37	4.41076e-31	2.93675e-16	4.75607e-16
613.4	2.89174e-37	4.40514e-31	2.93661e-16	4.75573e-16
613.5	2.88985e-37	4.39952e-31	2.93647e-16	4.75539e-16
613.6	2.88796e-37	4.39391e-31	2.93633e-16	4.75504e-16
613.7	2.88607e-37	4.38829e-31	2.93619e-16	4.7547e-16
613.8	2.88418e-37	4.38267e-31	2.93605e-16	4.75427e-16
613.9	2.88229e-37	4.37705e-31	2.93591e-16	4.75369e-16
614	2.8804e-37	4.37143e-31	2.93578e-16	4.75311e-16
614.1	2.87851e-37	4.36581e-31	2.93565e-16	4.75254e-16
614.2	2.87662e-37	4.36019e-31	2.93551e-16	4.75196e-16
614.3	2.87473e-37	4.35457e-31	2.93538e-16	4.75138e-16
614.4	2.87284e-37	4.34895e-31	2.93524e-16	4.7508e-16
614.5	2.87095e-37	4.34333e-31	2.93511e-16	4.75023e-16
614.6	2.86906e-37	4.33772e-31	2.93498e-16	4.74965e-16
614.7	2.86717e-37	4.33209e-31	2.93484e-16	4.74907e-16
614.8	2.86528e-37	4.32648e-31	2.93471e-16	4.74849e-16
614.9	2.86339e-37	4.32086e-31	2.93457e-16	4.74792e-16
615	2.8615e-37	4.31524e-31	2.93444e-16	4.74734e-16
615.1	2.85961e-37	4.30962e-31	2.93431e-16	4.74676e-16
615.2	2.85772e-37	4.304e-31	2.93417e-16	4.74614e-16
615.3	2.85583e-37	4.29838e-31	2.93403e-16	4.74536e-16
615.4	2.85394e-37	4.29276e-31	2.93389e-16	4.74458e-16
615.5	2.85205e-37	4.28714e-31	2.93375e-16	4.7438e-16
615.6	2.85016e-37	4.28153e-31	2.93361e-16	4.74302e-16
615.7	2.84827e-37	4.2759e-31	2.93347e-16	4.74224e-16
615.8	2.84638e-37	4.27029e-31	2.93333e-16	4.74145e-16
615.9	2.84449e-37	4.26467e-31	2.93319e-16	4.74067e-16
616	2.8426e-37	4.25905e-31	2.93305e-16	4.73989e-16
616.1	2.84071e-37	4.25343e-31	2.9329e-16	4.73911e-16
616.2	2.83882e-37	4.24781e-31	2.93276e-16	4.73833e-16
616.3	2.83693e-37	4.24219e-31	2.93262e-16	4.73754e-16
616.4	2.83504e-37	4.23657e-31	2.93248e-16	4.73676e-16
616.5	2.83315e-37	4.23095e-31	2.93234e-16	4.73598e-16
616.6	2.83126e-37	4.22534e-31	2.9322e-16	4.7352e-16
616.7	2.82937e-37	4.21971e-31	2.93207e-16	4.73428e-16
616.8	2.82748e-37	4.2141e-31	2.93193e-16	4.73337e-16
616.9	2.82559e-37	4.20848e-31	2.9318e-16	4.73245e-16
617	2.8237e-37	4.20286e-31	2.93166e-16	4.73154e-16
617.1	2.82181e-37	4.19724e-31	2.93153e-16	4.73062e-16
617.2	2.81992e-37	4.19162e-31	2.9314e-16	4.72971e-16
617.3	2.81803e-37	4.186e-31	2.93126e-16	4.72879e-16
617.4	2.81614e-37	4.18038e-31	2.93113e-16	4.72788e-16
617.5	2.81425e-37	4.17476e-31	2.931e-16	4.72696e-16
617.6	2.81236e-37	4.16914e-31	2.93086e-16	4.72605e-16
617.7	2.81047e-37	4.16352e-31	2.93073e-16	4.72513e-16
617.8	2.80858e-37	4.15791e-31	2.93059e-16	4.72421e-16
617.9	2.80669e-37	4.15228e-31	2.93046e-16	4.7233e-16
618	2.8048e-37	4.14667e-31	2.93033e-16	4.72238e-16
618.1	2.80291e-37	4.14105e-31	2.93019e-16	4.72143e-16
618.2	2.80102e-37	4.13543e-31	2.93005e-16	4.72048e-16
618.3	2.79913e-37	4.12981e-31	2.92991e-16	4.71952e-16
618.4	2.79724e-37	4.12419e-31	2.92976e-16	4.71856e-16
618.5	2.79535e-37	4.11857e-31	2.92962e-16	4.7176e-16
618.6	2.79346e-37	4.11295e-31	2.92948e-16	4.71665e-16
618.7	2.79157e-37	4.10733e-31	2.92934e-16	4.71569e-16
618.8	2.78968e-37	4.10172e-31	2.9292e-16	4.71473e-16
618.9	2.78779e-37	4.09609e-31	2.92906e-16	4.71377e-16
619	2.7859e-37	4.09048e-31	2.92892e-16	4.71281e-16
619.1	2.78401e-37	4.08486e-31	2.92878e-16	4.71186e-16
619.2	2.78212e-37	4.07924e-31	2.92864e-16	4.7109e-16
619.3	2.78023e-37	4.07362e-31	2.9285e-16	4.70994e-16
619.4	2.77834e-37	4.068e-31	2.92836e-16	4.70898e-16
619.5	2.77645e-37	4.06238e-31	2.92822e-16	4.70805e-16
619.6	2.77456e-37	4.05676e-31	2.92808e-16	4.70712e-16
619.7	2.77267e-37	4.05114e-31	2.92794e-16	4.7062e-16
619.8	2.77078e-37	4.04552e-31	2.9278e-16	4.70528e-16
619.9	2.76889e-37	4.0399e-31	2.92766e-16	4.70435e-16
620	2.767e-37	4.03429e-31	2.92752e-16	4.70343e-16
620.1	2.76526e-37	4.02867e-31	2.92738e-16	4.70251e-16
620.2	2.76352e-37	4.02305e-31	2.92724e-16	4.70158e-16
620.3	2.76178e-37	4.01743e-31	2.9271e-16	4.70066e-16
620.4	2.76004e-37	4.01181e-31	2.92696e-16	4.69974e-16
620.5	2.7583e-37	4.00619e-31	2.92682e-16	4.69882e-16
620.6	2.75656e-37	4.00057e-31	2.92668e-16	4.69789e-16
620.7	2.75482e-37	3.99495e-31	2.92654e-16	4.69697e-16
620.8	2.75308e-37	3.98933e-31	2.9264e-16	4.69605e-16
620.9	2.75134e-37	3.98371e-31	2.92626e-16	4.69515e-16
621	2.7496e-37	3.9781e-31	2.92612e-16	4.69433e-16
621.1	2.74786e-37	3.97248e-31	2.92598e-16	4.6935e-16
621.2	2.74612e-37	3.96686e-31	2.92584e-16	4.69268e-16
621.3	2.74438e-37	3.96124e-31	2.9257e-16	4.69185e-16
621.4	2.74264e-37	3.95562e-31	2.92556e-16	4.69103e-16
621.5	2.7409e-37	3.95e-31	2.92542e-16	4.6902e-16
621.6	2.73916e-37	3.94438e-31	2.92528e-16	4.68938e-16
621.7	2.73742e-37	3.93876e-31	2.92514e-16	4.68855e-16
621.8	2.73568e-37	3.93314e-31	2.925e-16	4.68773e-16
621.9	2.73394e-37	3.92752e-31	2.92486e-16	4.6869e-16
622	2.7322e-37	3.9219e-31	2.92472e-16	4.68608e-16
622.1	2.73046e-37	3.91629e-31	2.92458e-16	4.68525e-16
622.2	2.72872e-37	3.91067e-31	2.92444e-16	4.68443e-16
622.3	2.72698e-37	3.90505e-31	2.9243e-16	4.6836e-16
622.4	2.72524e-37	3.89943e-31	2.92417e-16	4.68296e-16
622.5	2.7235e-37	3.89381e-31	2.92403e-16	4.68231e-16
622.6	2.72176e-37	3.88819e-31	2.9239e-16	4.68167e-16
622.7	2.72002e-37	3.88257e-31	2.92377e-16	4.68103e-16
622.8	2.71828e-37	3.87695e-31	2.92364e-16	4.68038e-16
622.9	2.71654e-37	3.87133e-31	2.9235e-16	4.67974e-16
623	2.7148e-37	3.86571e-31	2.92337e-16	4.6791e-16
623.1	2.71306e-37	3.8601e-31	2.92324e-16	4.67845e-16
623.2	2.71132e-37	3.85448e-31	2.9231e-16	4.67781e-16
623.3	2.70958e-37	3.84886e-31	2.92297e-16	4.67717e-16
623.4	2.70784e-37	3.84324e-31	2.92284e-16	4.67652e-16
623.5	2.7061e-37	3.83762e-31	2.92271e-16	4.67588e-16
623.6	2.70436e-37	3.832e-31	2.92257e-16	4.67524e-16
623.7	2.70262e-37	3.82638e-31	2.92244e-16	4.67459e-16
623.8	2.70088e-37	3.82076e-31	2.9223e-16	4.67412e-16
623.9	2.69914e-37	3.81514e-31	2.92216e-16	4.67371e-16
624	2.6974e-37	3.80952e-31	2.92202e-16	4.67331e-16
624.1	2.69566e-37	3.80391e-31	2.92189e-16	4.67291e-16
624.2	2.69392e-37	3.79829e-31	2.92175e-16	4.67251e-16
624.3	2.69218e-37	3.79267e-31	2.92161e-16	4.6721e-16
624.4	2.69044e-37	3.78705e-31	2.92147e-16	4.6717e-16
624.5	2.6887e-37	3.78143e-31	2.92133e-16	4.6713e-16
624.6	2.68696e-37	3.77581e-31	2.92119e-16	4.6709e-16
624.7	2.68522e-37	3.77019e-31	2.92105e-16	4.67049e-16
624.8	2.68348e-37	3.76457e-31	2.92091e-16	4.67009e-16
624.9	2.68174e-37	3.75895e-31	2.92078e-16	4.66969e-16
625	2.68e-37	3.75333e-31	2.92064e-16	4.66928e-16
625.1	2.67826e-37	3.74772e-31	2.9205e-16	4.66888e-16
625.2	2.67652e-37	3.74209e-31	2.92036e-16	4.66856e-16
625.3	2.67478e-37	3.73648e-31	2.92022e-16	4.66843e-16
625.4	2.67304e-37	3.73086e-31	2.92008e-16	4.6683e-16
625.5	2.6713e-37	3.72524e-31	2.91994e-16	4.66816e-16
625.6	2.66956e-37	3.71962e-31	2.9198e-16	4.66803e-16
625.7	2.66782e-37	3.714e-31	2.91966e-16	4.6679e-16
625.8	2.66608e-37	3.70838e-31	2.91953e-16	4.66777e-16
625.9	2.66434e-37	3.70276e-31	2.91939e-16	4.66764e-16
626	2.6626e-37	3.69714e-31	2.91925e-16	4.6675e-16
626.1	2.66086e-37	3.69153e-31	2.91911e-16	4.66737e-16
626.2	2.65912e-37	3.6859e-31	2.91897e-16	4.66724e-16
626.3	2.65738e-37	3.68029e-31	2.91883e-16	4.66711e-16
626.4	2.65564e-37	3.67467e-31	2.91869e-16	4.66698e-16
626.5	2.6539e-37	3.66905e-31	2.91855e-16	4.66685e-16
626.6	2.65216e-37	3.66343e-31	2.91841e-16	4.66671e-16
626.7	2.65042e-37	3.65781e-31	2.91828e-16	4.66685e-16
626.8	2.64868e-37	3.65219e-31	2.91814e-16	4.66701e-16
626.9	2.64694e-37	3.64657e-31	2.918e-16	4.66718e-16
627	2.6452e-37	3.64095e-31	2.91786e-16	4.66735e-16
627.1	2.64346e-37	3.63533e-31	2.91772e-16	4.66751e-16
627.2	2.64172e-37	3.62971e-31	2.91759e-16	4.66768e-16
627.3	2.63998e-37	3.6241e-31	2.91745e-16	4.66784e-16
627.4	2.63824e-37	3.61847e-31	2.91731e-16	4.66801e-16
627.5	2.6365e-37	3.61286e-31	2.91717e-16	4.66817e-16
627.6	2.63476e-37	3.60724e-31	2.91703e-16	4.66834e-16
627.7	2.63302e-37	3.60162e-31	2.9169e-16	4.6685e-16
627.8	2.63128e-37	3.596e-31	2.91676e-16	4.66867e-16
627.9	2.62954e-37	3.59038e-31	2.91662e-16	4.66884e-16
628	2.6278e-37	3.58476e-31	2.91648e-16	4.669e-16
628.1	2.62606e-37	3.57914e-31	2.91634e-16	4.66929e-16
628.2	2.62432e-37	3.57352e-31	2.91621e-16	4.66975e-16
628.3	2.62258e-37	3.56791e-31	2.91607e-16	4.67021e-16
628.4	2.62084e-37	3.56228e-31	2.91593e-16	4.67067e-16
628.5	2.6191e-37	3.55667e-31	2.91579e-16	4.67113e-16
628.6	2.61736e-37	3.55105e-31	2.91566e-16	4.6716e-16
628.7	2.61562e-37	3.54543e-31	2.91552e-16	4.67206e-16
628.8	2.61388e-37	3.53981e-31	2.91538e-16	4.67252e-16
628.9	2.61214e-37	3.53419e-31	2.91524e-16	4.67298e-16
629	2.6104e-37	3.52857e-31	2.9151e-16	4.67344e-16
629.1	2.60866e-37	3.52295e-31	2.91497e-16	4.67391e-16
629.2	2.60692e-37	3.51733e-31	2.91483e-16	4.67437e-16
629.3	2.60518e-37	3.51171e-31	2.91469e-16	4.67483e-16
629.4	2.60344e-37	3.50609e-31	2.91455e-16	4.67529e-16
629.5	2.6017e-37	3.50048e-31	2.91441e-16	4.67575e-16
629.6	2.59996e-37	3.49486e-31	2.91428e-16	4.67646e-16
629.7	2.59822e-37	3.48924e-31	2.91414e-16	4.6772e-16
629.8	2.59648e-37	3.48362e-31	2.914e-16	4.67794e-16
629.9	2.59474e-37	3.478e-31	2.91386e-16	4.67868e-16
630	2.593e-37	3.47238e-31	2.91372e-16	4.67942e-16
630.1	2.59139e-37	3.46676e-31	2.91359e-16	4.68015e-16
630.2	2.58978e-37	3.46114e-31	2.91345e-16	4.68089e-16
630.3	2.58817e-37	3.45552e-31	2.91331e-16	4.68163e-16
630.4	2.58656e-37	3.4499e-31	2.91317e-16	4.68237e-16
630.5	2.58495e-37	3.44429e-31	2.91303e-16	4.6831e-16
630.6	2.58334e-37	3.43867e-31	2.9129e-16	4.68384e-16
630.7	2.58173e-37	3.43305e-31	2.91276e-16	4.68458e-16
630.8	2.58012e-37	3.42743e-31	2.91262e-16	4.68532e-16
630.9	2.57851e-37	3.42181e-31	2.91248e-16	4.68606e-16
631	2.5769e-37	3.41619e-31	2.91234e-16	4.68689e-16
631.1	2.57529e-37	3.41057e-31	2.91221e-16	4.68787e-16
631.2	2.57368e-37	3.40495e-31	2.91207e-16	4.68885e-16
631.3	2.57207e-37	3.39933e-31	2.91193e-16	4.68983e-16
631.4	2.57046e-37	3.39371e-31	2.91179e-16	4.69081e-16
631.5	2.56885e-37	3.3881e-31	2.91166e-16	4.69179e-16
631.6	2.56724e-37	3.38248e-31	2.91152e-16	4.69277e-16
631.7	2.56563e-37	3.37686e-31	2.91138e-16	4.69375e-16
631.8	2.56402e-37	3.37124e-31	2.91124e-16	4.69473e-16
631.9	2.56241e-37	3.36562e-31	2.9111e-16	4.69571e-16
632	2.5608e-37	3.36e-31	2.91097e-16	4.69668e-16
632.1	2.55919e-37	3.35748e-31	2.91083e-16	4.69766e-16
632.2	2.55758e-37	3.35496e-31	2.91069e-16	4.69864e-16
632.3	2.55597e-37	3.35244e-31	2.91055e-16	4.69962e-16
632.4	2.55436e-37	3.34992e-31	2.9104e-16	4.7007e-16
632.5	2.55275e-37	3.34741e-31	2.91028e-16	4.70174e-16
632.6	2.55114e-37	3.34489e-31	2.91014e-16	4.70289e-16
632.7	2.54953e-37	3.34237e-31	2.91e-16	4.70404e-16
632.8	2.54792e-37	3.33985e-31	2.90987e-16	4.70519e-16
632.9	2.54631e-37	3.33733e-31	2.90973e-16	4.70634e-16
633	2.5447e-37	3.33481e-31	2.90959e-16	4.70749e-16
633.1	2.54309e-37	3.33229e-31	2.90945e-16	4.70864e-16
633.2	2.54148e-37	3.32977e-31	2.90932e-16	4.70979e-16
633.3	2.53987e-37	3.32725e-31	2.90918e-16	4.71094e-16
633.4	2.53826e-37	3.32473e-31	2.90904e-16	4.71209e-16
633.5	2.53665e-37	3.32222e-31	2.90891e-16	4.71324e-16
633.6	2.53504e-37	3.3197e-31	2.90877e-16	4.71439e-16
633.7	2.53343e-37	3.31718e-31	2.90863e-16	4.71554e-16
633.8	2.53182e-37	3.31466e-31	2.9085e-16	4.7167e-16
633.9	2.53021e-37	3.31214e-31	2.90836e-16	4.71788e-16
634	2.5286e-37	3.30962e-31	2.90822e-16	4.71916e-16
634.1	2.52699e-37	3.3071e-31	2.90809e-16	4.72043e-16
634.2	2.52538e-37	3.30458e-31	2.90795e-16	4.7217e-16
634.3	2.52377e-37	3.30206e-31	2.90781e-16	4.72298e-16
634.4	2.52216e-37	3.29954e-31	2.90767e-16	4.72425e-16
634.5	2.52055e-37	3.29703e-31	2.90754e-16	4.72553e-16
634.6	2.51894e-37	3.29451e-31	2.9074e-16	4.7268e-16
634.7	2.51733e-37	3.29199e-31	2.90726e-16	4.72807e-16
634.8	2.51572e-37	3.28947e-31	2.90713e-16	4.72935e-16
634.9	2.51411e-37	3.28695e-31	2.90699e-16	4.73062e-16
635	2.5125e-37	3.28443e-31	2.90685e-16	4.7319e-16
635.1	2.51089e-37	3.28191e-31	2.90672e-16	4.73317e-16
635.2	2.50928e-37	3.27939e-31	2.90658e-16	4.73444e-16
635.3	2.50767e-37	3.27687e-31	2.90644e-16	4.73572e-16
635.4	2.50606e-37	3.27435e-31	2.9063e-16	4.73701e-16
635.5	2.50445e-37	3.27184e-31	2.90616e-16	4.73832e-16
635.6	2.50284e-37	3.26932e-31	2.90601e-16	4.73963e-16
635.7	2.50123e-37	3.2668e-31	2.90587e-16	4.74093e-16
635.8	2.49962e-37	3.26428e-31	2.90573e-16	4.74224e-16
635.9	2.49801e-37	3.26176e-31	2.90559e-16	4.74355e-16
636	2.4964e-37	3.25924e-31	2.90544e-16	4.74485e-16
636.1	2.49479e-37	3.25672e-31	2.9053e-16	4.74616e-16
636.2	2.49318e-37	3.2542e-31	2.90516e-16	4.74746e-16
636.3	2.49157e-37	3.25168e-31	2.90501e-16	4.74877e-16
636.4	2.48996e-37	3.24916e-31	2.90487e-16	4.75008e-16
636.5	2.48835e-37	3.24665e-31	2.90473e-16	4.75138e-16
636.6	2.48674e-37	3.24413e-31	2.90459e-16	4.75269e-16
636.7	2.48513e-37	3.24161e-31	2.90444e-16	4.75399e-16
636.8	2.48352e-37	3.23909e-31	2.9043e-16	4.7553e-16
636.9	2.48191e-37	3.23657e-31	2.90416e-16	4.75657e-16
637	2.4803e-37	3.23405e-31	2.90403e-16	4.75785e-16
637.1	2.47869e-37	3.23153e-31	2.90389e-16	4.75912e-16
637.2	2.47708e-37	3.22901e-31	2.90375e-16	4.7604e-16
637.3	2.47547e-37	3.2265e-31	2.90361e-16	4.76167e-16
637.4	2.47386e-37	3.22398e-31	2.90348e-16	4.76294e-16
637.5	2.47225e-37	3.22146e-31	2.90334e-16	4.76422e-16
637.6	2.47064e-37	3.21894e-31	2.9032e-16	4.76549e-16
637.7	2.46903e-37	3.21642e-31	2.90307e-16	4.76677e-16
637.8	2.46742e-37	3.2139e-31	2.90293e-16	4.76804e-16
637.9	2.46581e-37	3.21138e-31	2.90279e-16	4.76931e-16
638	2.4642e-37	3.20886e-31	2.90266e-16	4.77059e-16
638.1	2.46259e-37	3.20634e-31	2.90252e-16	4.77186e-16
638.2	2.46098e-37	3.20382e-31	2.90238e-16	4.77314e-16
638.3	2.45937e-37	3.20131e-31	2.90225e-16	4.77437e-16
638.4	2.45776e-37	3.19879e-31	2.90211e-16	4.77554e-16
638.5	2.45615e-37	3.19627e-31	2.90197e-16	4.77671e-16
638.6	2.45454e-37	3.19375e-31	2.90184e-16	4.77788e-16
638.7	2.45293e-37	3.19123e-31	2.9017e-16	4.77905e-16
638.8	2.45132e-37	3.18871e-31	2.90157e-16	4.78022e-16
638.9	2.44971e-37	3.18619e-31	2.90143e-16	4.78139e-16
639	2.4481e-37	3.18367e-31	2.90129e-16	4.78256e-16
639.1	2.44649e-37	3.18115e-31	2.90116e-16	4.78373e-16
639.2	2.44488e-37	3.17863e-31	2.90102e-16	4.7849e-16
639.3	2.44327e-37	3.17612e-31	2.90089e-16	4.78607e-16
639.4	2.44166e-37	3.1736e-31	2.90075e-16	4.78724e-16
639.5	2.44005e-37	3.17108e-31	2.90061e-16	4.78841e-16
639.6	2.43844e-37	3.16856e-31	2.90048e-16	4.78958e-16
639.7	2.43683e-37	3.16604e-31	2.90034e-16	4.79075e-16
639.8	2.43522e-37	3.16352e-31	2.9002e-16	4.79179e-16
639.9	2.43361e-37	3.161e-31	2.90006e-16	4.79277e-16
640	2.432e-37	3.15848e-31	2.89992e-16	4.79374e-16
640.1	2.43052e-37	3.15596e-31	2.89977e-16	4.79472e-16
640.2	2.42904e-37	3.15344e-31	2.89963e-16	4.7957e-16
640.3	2.42756e-37	3.15093e-31	2.89949e-16	4.79668e-16
640.4	2.42608e-37	3.14841e-31	2.89935e-16	4.79766e-16
640.5	2.4246e-37	3.14589e-31	2.89921e-16	4.79864e-16
640.6	2.42312e-37	3.14337e-31	2.89907e-16	4.79962e-16
640.7	2.42164e-37	3.14085e-31	2.89892e-16	4.8006e-16
640.8	2.42016e-37	3.13833e-31	2.89878e-16	4.80158e-16
640.9	2.41868e-37	3.13581e-31	2.89864e-16	4.80256e-16
641	2.4172e-37	3.13329e-31	2.8985e-16	4.80354e-16
641.1	2.41572e-37	3.13077e-31	2.89836e-16	4.80452e-16
641.2	2.41424e-37	3.12825e-31	2.89821e-16	4.8055e-16
641.3	2.41276e-37	3.12574e-31	2.89808e-16	4.80628e-16
641.4	2.41128e-37	3.12322e-31	2.89794e-16	4.80703e-16
641.5	2.4098e-37	3.1207e-31	2.89781e-16	4.80777e-16
641.6	2.40832e-37	3.11818e-31	2.89767e-16	4.80852e-16
641.7	2.40684e-37	3.11566e-31	2.89754e-16	4.80928e-16
641.8	2.40536e-37	3.11314e-31	2.8974e-16	4.81002e-16
641.9	2.40388e-37	3.11062e-31	2.89727e-16	4.81078e-16
642	2.4024e-37	3.1081e-31	2.89713e-16	4.81153e-16
642.1	2.40092e-37	3.10559e-31	2.897e-16	4.81227e-16
642.2	2.39944e-37	3.10307e-31	2.89686e-16	4.81302e-16
642.3	2.39796e-37	3.10055e-31	2.89673e-16	4.81378e-16
642.4	2.39648e-37	3.09803e-31	2.89659e-16	4.81453e-16
642.5	2.395e-37	3.09551e-31	2.89646e-16	4.81527e-16
642.6	2.39352e-37	3.09299e-31	2.89632e-16	4.81602e-16
642.7	2.39204e-37	3.09047e-31	2.89619e-16	4.81675e-16
642.8	2.39056e-37	3.08795e-31	2.89605e-16	4.81724e-16
642.9	2.38908e-37	3.08543e-31	2.89592e-16	4.81772e-16
643	2.3876e-37	3.08291e-31	2.89578e-16	4.81821e-16
643.1	2.38612e-37	3.0804e-31	2.89565e-16	4.81869e-16
643.2	2.38464e-37	3.07788e-31	2.89551e-16	4.81918e-16
643.3	2.38316e-37	3.07536e-31	2.89538e-16	4.81967e-16
643.4	2.38168e-37	3.07284e-31	2.89524e-16	4.82015e-16
643.5	2.3802e-37	3.07032e-31	2.89511e-16	4.82064e-16
643.6	2.37872e-37	3.0678e-31	2.89497e-16	4.82113e-16
643.7	2.37724e-37	3.06528e-31	2.89483e-16	4.82161e-16
643.8	2.37576e-37	3.06276e-31	2.8947e-16	4.8221e-16
643.9	2.37428e-37	3.06024e-31	2.89456e-16	4.82259e-16
644	2.3728e-37	3.05772e-31	2.89443e-16	4.82307e-16
644.1	2.37132e-37	3.05521e-31	2.89429e-16	4.82356e-16
644.2	2.36984e-37	3.05269e-31	2.89416e-16	4.82396e-16
