%%z	rayleigh_scattering	aerosol_scattering	ozone_absorption	aerosol_absorption	extinction	rayleigh_density	ozone_density_1	ozone_density_2	ozone_density_3	ozone_density_4	ozone_density_5	ozone_density_6	ozone_density_7	ozone_density_8	ozone_density_9	ozone_density_10	ozone_density_11	ozone_density_12	aerosol_density
15.7129	0.00240144	0.00352852	0.0011474	0.0140295	0.0211068	3.60794e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.41343e+14
15.7227	0.00239763	0.00352737	0.0011474	0.0140249	0.0210973	3.6022e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.41297e+14
15.7324	0.00239381	0.00352622	0.0011474	0.0140203	0.0210878	3.59647e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.41252e+14
15.7422	0.00238999	0.00352508	0.0011474	0.0140158	0.0210782	3.59073e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.41206e+14
15.752	0.00238617	0.00352393	0.0011474	0.0140112	0.0210687	3.58499e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.4116e+14
15.7617	0.00238235	0.00352278	0.0011474	0.0140067	0.0210592	3.57926e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.41114e+14
15.7715	0.00237853	0.00352164	0.0011474	0.0140021	0.0210497	3.57352e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.41068e+14
15.7812	0.00237472	0.00352049	0.0011474	0.0139975	0.0210401	3.56778e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.41022e+14
15.791	0.0023709	0.00351934	0.0011474	0.013993	0.0210306	3.56205e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.40976e+14
15.8008	0.00236708	0.0035182	0.0011474	0.0139884	0.0210211	3.55631e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.4093e+14
15.8105	0.00236326	0.00351705	0.0011474	0.0139839	0.0210116	3.55057e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.40884e+14
15.8203	0.00235944	0.00351591	0.0011474	0.0139793	0.0210021	3.54484e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.40838e+14
15.8301	0.00235563	0.00351477	0.0011474	0.0139748	0.0209926	3.5391e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.40792e+14
15.8398	0.00235181	0.00351362	0.0011474	0.0139702	0.0209831	3.53336e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.40747e+14
15.8496	0.00234799	0.00351248	0.0011474	0.0139657	0.0209735	3.52763e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.40701e+14
15.8594	0.00234417	0.00351133	0.0011474	0.0139611	0.020964	3.52189e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.40655e+14
15.8691	0.00234035	0.00351019	0.0011474	0.0139566	0.0209545	3.51615e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.40609e+14
15.8789	0.00233653	0.00350905	0.0011474	0.013952	0.020945	3.51042e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.40564e+14
15.8887	0.00233272	0.00350791	0.0011474	0.0139475	0.0209355	3.50468e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.40518e+14
15.8984	0.0023289	0.00350677	0.0011474	0.013943	0.020926	3.49894e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.40472e+14
15.9082	0.00232508	0.00350562	0.0011474	0.0139384	0.0209165	3.49321e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.40426e+14
15.918	0.00232126	0.00350448	0.0011474	0.0139339	0.020907	3.48747e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.40381e+14
15.9277	0.00231744	0.00350334	0.0011474	0.0139294	0.0208975	3.48173e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.40335e+14
15.9375	0.00231362	0.0035022	0.0011474	0.0139248	0.020888	3.476e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.40289e+14
15.9473	0.00230981	0.00350106	0.0011474	0.0139203	0.0208786	3.47026e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.40244e+14
15.957	0.00230599	0.00349992	0.0011474	0.0139158	0.0208691	3.46452e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.40198e+14
15.9668	0.00230217	0.00349878	0.0011474	0.0139112	0.0208596	3.45879e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.40152e+14
15.9766	0.00229835	0.00349765	0.0011474	0.0139067	0.0208501	3.45305e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.40107e+14
15.9863	0.00229453	0.00349651	0.0011474	0.0139022	0.0208406	3.44731e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.40061e+14
15.9961	0.00229071	0.00349537	0.0011474	0.0138977	0.0208311	3.44158e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.40015e+14
16.0059	0.00228723	0.00349423	0.0011474	0.0138931	0.020822	3.43634e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.3997e+14
16.0156	0.00228397	0.00349309	0.0011474	0.0138886	0.0208131	3.43144e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.39924e+14
16.0254	0.00228071	0.00349196	0.0011474	0.0138841	0.0208042	3.42654e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.39879e+14
16.0352	0.00227745	0.00349082	0.0011474	0.0138796	0.0207952	3.42164e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.39833e+14
16.0449	0.00227418	0.00348968	0.0011474	0.0138751	0.0207863	3.41674e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.39788e+14
16.0547	0.00227092	0.00348855	0.0011474	0.0138705	0.0207774	3.41184e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.39742e+14
16.0645	0.00226766	0.00348741	0.0011474	0.013866	0.0207685	3.40694e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.39697e+14
16.0742	0.0022644	0.00348628	0.0011474	0.0138615	0.0207596	3.40204e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.39651e+14
16.084	0.00226114	0.00348514	0.0011474	0.013857	0.0207507	3.39714e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.39606e+14
16.0938	0.00225788	0.00348401	0.0011474	0.0138525	0.0207418	3.39224e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.3956e+14
16.1035	0.00225462	0.00348287	0.0011474	0.013848	0.0207329	3.38734e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.39515e+14
16.1133	0.00225136	0.00348174	0.0011474	0.0138435	0.020724	3.38244e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.3947e+14
16.123	0.00224809	0.00348061	0.0011474	0.013839	0.0207151	3.37754e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.39424e+14
16.1328	0.00224483	0.00347948	0.0011474	0.0138345	0.0207062	3.37264e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.39379e+14
16.1426	0.00224157	0.00347834	0.0011474	0.01383	0.0206973	3.36774e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.39333e+14
16.1523	0.00223831	0.00347721	0.0011474	0.0138255	0.0206884	3.36285e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.39288e+14
16.1621	0.00223505	0.00347608	0.0011474	0.013821	0.0206795	3.35795e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.39243e+14
16.1719	0.00223179	0.00347495	0.0011474	0.0138165	0.0206706	3.35305e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.39197e+14
16.1816	0.00222853	0.00347382	0.0011474	0.013812	0.0206617	3.34815e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.39152e+14
16.1914	0.00222526	0.00347269	0.0011474	0.0138075	0.0206528	3.34325e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.39107e+14
16.2012	0.002222	0.00347156	0.0011474	0.013803	0.0206439	3.33835e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.39062e+14
16.2109	0.00221874	0.00347043	0.0011474	0.0137985	0.020635	3.33345e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.39016e+14
16.2207	0.00221548	0.0034693	0.0011474	0.013794	0.0206262	3.32855e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.38971e+14
16.2305	0.00221222	0.00346817	0.0011474	0.0137895	0.0206173	3.32365e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.38926e+14
16.2402	0.00220896	0.00346704	0.0011474	0.013785	0.0206084	3.31875e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.38881e+14
16.25	0.0022057	0.00346591	0.0011474	0.0137805	0.0205995	3.31385e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.38835e+14
16.2598	0.00220243	0.00346478	0.0011474	0.013776	0.0205907	3.30895e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.3879e+14
16.2695	0.00219917	0.00346365	0.0011474	0.0137716	0.0205818	3.30405e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.38745e+14
16.2793	0.00219591	0.00346253	0.0011474	0.0137671	0.0205729	3.29915e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.387e+14
16.2891	0.00219265	0.0034614	0.0011474	0.0137626	0.020564	3.29425e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.38655e+14
16.2988	0.00218939	0.00346027	0.0011474	0.0137581	0.0205552	3.28935e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.3861e+14
16.3086	0.00218613	0.00345915	0.0011474	0.0137536	0.0205463	3.28445e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.38565e+14
16.3184	0.00218287	0.00345802	0.0011474	0.0137492	0.0205374	3.27955e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.38519e+14
16.3281	0.0021796	0.0034569	0.0011474	0.0137447	0.0205286	3.27465e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.38474e+14
16.3379	0.00217634	0.00345577	0.0011474	0.0137402	0.0205197	3.26975e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.38429e+14
16.3477	0.00217308	0.00345465	0.0011474	0.0137357	0.0205109	3.26485e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.38384e+14
16.3574	0.00216982	0.00345352	0.0011474	0.0137313	0.020502	3.25995e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.38339e+14
16.3672	0.00216656	0.0034524	0.0011474	0.0137268	0.0204932	3.25505e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.38294e+14
16.377	0.0021633	0.00345127	0.0011474	0.0137223	0.0204843	3.25015e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.38249e+14
16.3867	0.00216004	0.00345015	0.0011474	0.0137179	0.0204755	3.24525e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.38204e+14
16.3965	0.00215678	0.00344903	0.0011474	0.0137134	0.0204666	3.24035e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.38159e+14
16.4062	0.00215351	0.00344791	0.0011474	0.0137089	0.0204578	3.23545e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.38114e+14
16.416	0.00215025	0.00344678	0.0011474	0.0137045	0.0204489	3.23055e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.38069e+14
16.4258	0.00214699	0.00344566	0.0011474	0.0137	0.0204401	3.22565e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.38024e+14
16.4355	0.00214373	0.00344454	0.0011474	0.0136956	0.0204312	3.22075e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.37979e+14
16.4453	0.00214047	0.00344342	0.0011474	0.0136911	0.0204224	3.21585e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.37935e+14
16.4551	0.00213721	0.0034423	0.0011474	0.0136866	0.0204135	3.21095e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.3789e+14
16.4648	0.00213395	0.00344118	0.0011474	0.0136822	0.0204047	3.20605e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.37845e+14
16.4746	0.00213068	0.00344006	0.0011474	0.0136777	0.0203959	3.20115e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.378e+14
16.4844	0.00212742	0.00343894	0.0011474	0.0136733	0.020387	3.19625e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.37755e+14
16.4941	0.00212416	0.00343782	0.0011474	0.0136688	0.0203782	3.19135e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.3771e+14
16.5039	0.0021209	0.0034367	0.0011474	0.0136644	0.0203694	3.18645e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.37665e+14
16.5137	0.00211764	0.00343558	0.0011474	0.0136599	0.0203606	3.18155e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.37621e+14
16.5234	0.00211438	0.00343446	0.0011474	0.0136555	0.0203517	3.17665e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.37576e+14
16.5332	0.00211112	0.00343335	0.0011474	0.013651	0.0203429	3.17175e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.37531e+14
16.543	0.00210785	0.00343223	0.0011474	0.0136466	0.0203341	3.16685e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.37486e+14
16.5527	0.00210459	0.00343111	0.0011474	0.0136422	0.0203253	3.16195e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.37441e+14
16.5625	0.00210133	0.00342999	0.0011474	0.0136377	0.0203165	3.15705e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.37397e+14
16.5723	0.00209807	0.00342888	0.0011474	0.0136333	0.0203076	3.15215e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.37352e+14
16.582	0.00209481	0.00342776	0.0011474	0.0136288	0.0202988	3.14725e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.37307e+14
16.5918	0.00209155	0.00342665	0.0011474	0.0136244	0.02029	3.14235e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.37263e+14
16.6016	0.00208829	0.00342553	0.0011474	0.01362	0.0202812	3.13745e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.37218e+14
16.6113	0.00208503	0.00342442	0.0011474	0.0136155	0.0202724	3.13255e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.37173e+14
16.6211	0.00208176	0.0034233	0.0011474	0.0136111	0.0202636	3.12765e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.37129e+14
16.6309	0.0020785	0.00342219	0.0011474	0.0136067	0.0202548	3.12275e+33	6.84747e+27	7.30133e+27	7.5184e+27	7.5776e+27	7.3408e+27	6.94613e+27	6.5712e+27	6.25547e+27	5.88053e+27	5.624e+27	5.72267e+27	6.216e+27	1.37084e+14
